Work ID,Component ID,Previous ID,Artist Name (EN),Artist Name (JP),Component Title (EN),Component Title (JP),Component Description (EN),Component Description (JP),Contributors (EN),Contributors (JP),Collection,Recording Date,Color,Sound,Run time (HH:MM:SS),Media Type,Media Format,Component Type,Relation,Film Process,Film Element Type,Film Wind,FPS,Audio Speed,Brand,Reel Size,Audio Reel Capacity,Video Stock Length,Video Standard,File Name,Codec,Codec ID,File Size (GB),Duration,Bit Rate,Dimensions,Display Aspect Ratio,Bit Depth,Scan Type,Encoded Date,Provenance,Viewing Restrictions,Terms Governing Use,Housing Annotations,Item Annotations,Condition Notes (EN),Condition Notes (JP),Notes,Date of Entry (YYYY-MM-DD),Cataloger
NA_022,NK_290,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,"Uneven wind and stored in original sony container. Otherwise, appears to be in good condition. ",,,,
NA_022,NK_292,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,uneven wind but tape appears to be in good condition. White visible on backing coat. Stored in Sony container. ,,,,
NA_022,NK_293,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,uneven wind but tape appears to be in good condition. White visible on backing coat. Stored in Sony container. ,,,,
NA_022,NK_291,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Film,16mm,,,Reversal / リバーサル,Print /　プリント,,,,,,,c. 1200ft,,,,,,,,,,,,,,,,,,"No vinegar smell, but minor mold. Container looks water damaged",,"B&W Reversal Print, no sound (at head, at least)",,
NA_022,NK_257,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition but shell has visible cracks near hubs. Also, it is full of particulate. ",,,,
NA_022,NK_258,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape has sticky shed smell, housing is dirty",,,,
NA_022,NK_285,,NAKAJIMA Ko,中嶋興氏,[Akira Nosaka Documentary],[野坂昭如ドキュメント　],"SU: Nosaka Akira Documentary 1974, Upper House Election, Rally event at Kinokuniya book store","SU: 野坂昭如ドキュメント　1974　
参院選
小沢昭一による応援イベント（紀伊国屋）",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape appears to be in good condition but clear sticky shed smell and dust/particulate in container. ,,,,
NA_024,NK_247,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,Betacam,,,,,,,,Sony BCT10G,,,10,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_024,NK_247,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,Betacam,,,,,,,,BCT10G,,,10,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_024,NK_248,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion.,,,,
NA_024,NK_249,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in poor condition. Oxidation visibible on capstand on tape path and hub has problems turning. Should be carefully examined before playback is attempted. ,,,,
NA_024,NK_251,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, housing is dusty",,,,
NA_024,NK_252,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, housing plastic is scratched",,,,
NA_024,NK_253,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition but there is a clear sticky shed smell and particulate in case/shell of cassette. ,,,,
NA_024,NK_254,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, but very minor sticky shed smell. Housing is slightly dusty.",,,,
NA_024,NK_255,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, but slight sticky shed smell.",,,,
NA_024,NK_284,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, but slight sticky shed smell.",,,,
NA_024,NK_286,,NAKAJIMA Ko,中嶋興氏,"[Takenoko (bamboo) Tribe, Harajuku dancer]",[竹の子族],"SU: Takenoko-zoku (bamboo tribe) 1980, M. Goldberg, Video Culture Toronto, Laurie Anderson, MV production","SU: 竹の子族　1980｜TAKENOKO 1981
M. ゴールドバーグ
ビデオカルチャー　トロント　
ローリー・アンダーソン MV　制作へ",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition but there is a clear sticky shed smell and particulate in case/shell of cassette. ,,,,
NA_024,NK_245,,Michael Goldberg,,Harajuku Dancer,,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,Slight sticky shed smell. Housing is dirty/dusty,,,,
NA_024,NK_250,,Michael Goldberg,,Harajuku Dancer,,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCS-20BR,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, but slight sticky shed smell. Housing is dirty.",,,,
NA_025,NK_336,,NAKAJIMA Ko,中嶋興氏,[Rakuda (camel)],[ラクダ],SU: Rakuda (camel),25 ラクダ,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_025,NK_337,,NAKAJIMA Ko,中嶋興氏,[Rakuda (camel)],[ラクダ],SU: Rakuda (camel),25 ラクダ,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,There is a line running down the tape that indicates damage. A definite sticky shed smell and a large amount of dust and particulate are in the case. ,,,,
NA_025,NK_338,,NAKAJIMA Ko,中嶋興氏,[Rakuda (camel)],[ラクダ],SU: Rakuda (camel),25 ラクダ,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Fuji KCS-20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_025,NK_339,,NAKAJIMA Ko,中嶋興氏,[Rakuda (camel)],[ラクダ],SU: Rakuda (camel),25 ラクダ,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape appears to be in good condition. There is particulate and a clear sticky shed smell. ,,,,
NA_026,NK_296,,NAKAJIMA Ko,中嶋興氏,[My Friend],[マイ・フレンド],"SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,Tape has sticky shed smell; plastic reel is shattered,,,,
NA_026,NK_298,,NAKAJIMA Ko,中嶋興氏,[My Friend],[マイ・フレンド],"SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_026,NK_310,,NAKAJIMA Ko,中嶋興氏,[My Friend],[マイ・フレンド],"SU: The ""Soviet refugee artists"" at the 4th Tokyo Exhibition (at Tokyo Metropolitan Museum) in 1978. 7 titles. TVK 9.26, Daytime show","SU: 18
第4回東京展（東京都美術館）における「ソ連亡命作家展」1978｜7本
TVK 9.26: 昼のワイドショーに出演",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,FujiFilm V601,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_026,NK_295,,NAKAJIMA Ko,中嶋興氏,[My Friend],[マイ・フレンド],"SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor VT-12P,,,30,NTSC,,,,,,,,,,,,,,,,,uneven wind and damage towards head but otherwise tape appears to be in good condition. Stored in original cardboard housing. ,,,,
NA_026,NK_297,,NAKAJIMA Ko,中嶋興氏,[My Friend],[マイ・フレンド],"SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony,,,30,NTSC,,,,,,,,,,,,,,,,,uneven wind and damage towards head but otherwise tape appears to be in good condition. Stored in original sony housing. ,,,,
NA_026,NK_265,,NAKAJIMA Ko,中嶋興氏,Special! Days of (shooting?). 20 years of fighting [My Friend(?)],"特集！弾々の日々、戦いの20年
[マイ・フレンド(?)]","SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","SU: 26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_026,NK_261,,NAKAJIMA Ko,中嶋興氏,Special! Days of (shooting?). 20 years of fighting [My Friend(?)],"特集！弾々の日々、戦いの20年
[マイ・フレンド(?)]","SU: My Friend. Around 1974. My Life Chika and Peter Sato (husband), console at Yokohama prison.","SU: 26
マイ・フレンド｜1974年前後｜5本
マイライフ外伝
チカちゃんと、ペーター佐藤（夫）、横浜刑務所に慰問",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCA30,,,60,NTSC,,,,,,,,,,,,,,,,,Tape looks to be damaged based on the leader. Particulate visible in case and tape has potential for a micro-climate/sticky shed. ,,,,
NA_027,NK_046,,NAKAJIMA Ko,中嶋興氏,[Dining Train],[食卓電車],"Dining Train, multi-screen, optical",食卓電車　マルチスクチーン　オプティカル,,,Nakajima Ko,,BW,Silent / サイレント,,Film,16mm,,,Positive / ポジ,Print /　プリント,,,,,,,300 - 400ft,,,,,,,,,,,,,,,,食卓電車、　マルチスクリーン、　No1、,７,Print in fair condition. Wind is ok but stored on metal projection reel and in 16mm film shipping container. Sakura Safety Film. B/W,,悪いコンディションにより「フィルム箱」に移動。In the Film Box because of bad condition,,
NA_027,NK_047,,NAKAJIMA Ko,中嶋興氏,[Dining Train],[食卓電車],"Dining Train No. 2, multi-screen use, optical",食卓電車 No. 2　マルチスクチーン用　オプティカル,,,Nakajima Ko,,BW,Silent / サイレント,,Film,16mm,,,Positive / ポジ,Print /　プリント,,,,,,,300ft,,,,,,,,,,,,,,,,食卓電車、　No2、　マルチスクリーン用、　５、　オプティカル、,５、　O N、,Single Perf Film. Wind is poor and there is damage visible on the head. Stored in a 16mm shipping container. Sakura Safety Film. B/W,,悪いコンディションにより「フィルム箱」に移動。In the Film Box because of bad condition,,
NA_027,NK_026 ,,NAKAJIMA Ko,中嶋興氏,[Dining Train],食卓電車　,"Dining Train No. 1, edit material, subway no.4, 1976? [one of his collective performance work, bringing dining table in the train in Tokyo]",食卓電車　No. 1　素材　地下鉄の4　1976?,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Sony KCA 60,,,60,NTSC,,,,,,,,,,,,,,,食卓電車　地下鉄の４　素材,食卓電車No.1ひろせの撮影、「音ナシ」OKが音無し、逆モーション分有り,Good condition.,,Written notes on container in the japanese. Record tab removed.,,
NA_027,NK_239,,NAKAJIMA Ko,中嶋興氏,[Train Meal],食事電車 ,,,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Uneven wind but tape appears to be in good condition. Some damage towards end. Stored in a cardboard box ,,,,
NA_027,NK_239,,NAKAJIMA Ko,中嶋興氏,[Train Meal],食事電車 ,,,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor VT-12P,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is good condition except at the head (some creasing), wind is uneven. Stored in a cardboard box",,,,
NA_027,NK_241,,NAKAJIMA Ko,中嶋興氏,[Train Meal],食事電車 ,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condtion, dusty housing.",,,,
NA_027,NK_246,,NAKAJIMA Ko,中嶋興氏,[Train Meal],食事電車 ,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCA60 (Victor),,,60,NTSC,,,,,,,,,,,,,,,,,Tape appears to be in good condition but clear sticky shed smell and dust/particulate in container. ,,,,
NA_027,NK_249,,NAKAJIMA Ko,中嶋興氏,[Train Meal],食事電車 ,,,,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in poor condition. Oxidation visibible on capstand on tape path and hub has problems turning. Should be carefully examined before playback is attempted. ,,,,
NA_028,NK_278,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCA30,,,60,NTSC,,,,,,,,,,,,,,,,,"Tape has white particulate on capstands on tape path. Otherwise, seemes to be in good condition. Clear sticky shed smell. ",,,,
NA_028,NK_279,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,National NV-P23,,,60,NTSC,,,,,,,,,,,,,,,,,"Tape has severe white particulate on capstands on tape path and possible oxidization. Otherwise, seemes to be in good condition. Clear sticky shed smell. ",,,,
NA_028,NK_280,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, case is very dirty",,,,
NA_028,NK_281,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in ok condition. Clear sticky shed smell and very dusty container and inside case. ,,,,
NA_028,NK_282,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape has minor sticky shed smell; housing is dirty,,,,
NA_028,NK_283,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, housing is slightly dirty",,,,
NA_028,NK_301,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in ok condition. Clear sticky shed smell and very dusty container and inside case. ,,,,
NA_028,NK_302,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in ok condition. Clear sticky shed smell and very dusty container and inside case. ,,,,
NA_028,NK_304,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in ok condition. Clear sticky shed smell and very dusty container and inside case. ,,,,
NA_028,NK_305,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition, but has very minor sticky shed smell. Housing is slightly dirty",,,,
NA_028,NK_307,,NAKAJIMA Ko,中嶋興氏,[Have a Seat],,"SU: Have a Seat, 1981, Basketball on wheel chairs, The finals in Japan, Texas trip","28
Have a Seat｜1981年
障害者バスケットボール
日本での決勝戦
テキサス遠征
競輪振興会のサポート",,,Nakajima Ko,,,,,Video,U-matic,,,,,,,,Victor KCS20,,,20,NTSC,,,,,,,,,,,,,,,,,Tape is in ok condition. Clear sticky shed smell and very dusty container and inside case. ,,,,
NA_029,NK_043,,NAKAJIMA Ko,中嶋興氏,Issey Miyake ,[三宅一生],"Issey Miyake at Seibu Museum, 1976?",三宅一生　西武美術館　76?,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,,,,,NTSC,,,,,,,,,,,,,,,ミヤケ一生、　ショー、　７６、　みやけ一生、　西武美術録にて、,西武美術館、　ミヤケ一生、,"stored in paper box. Reel is in ok condition, wind is very uneven and damage at head of tape. ",,,,
NA_029,NK_042,,NAKAJIMA Ko,中嶋興氏,Issey Miyake Fashion Show,[三宅一生],"Issey Miyake First Fashion Show, 1970s",三宅一生　第1回　ファッションショー 70年代,,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,V-30H,,,30,NTSC,,,,,,,,,,,,,,,ミヤケ一生、　第１ファション,三宅一生、　ファッションショー、,"Tape is in good condition. Wind is uneven, should be re-wound. ",,,,
NA_029,NK_308,,NAKAJIMA Ko,中嶋興氏,[Issey Miyake],[ミヤケイッセイ],"SU: Miyake, 1975","SU: 29
ミヤケ｜1975年",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,FujiFilm V601,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condtion,,,,
NA_029,NK_309,,NAKAJIMA Ko,中嶋興氏,[Issey Miyake],[ミヤケイッセイ],"SU: Miyake, 1975","SU: 29
ミヤケ｜1975年",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Sony V-30D,,,30,NTSC,,,,,,,,,,,,,,,,,damage on head of tape and uneven wind. Stored in original sony video tape shell ,,,,
NA_030,NK_312,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,FujiFilm V601,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_030,NK_314,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is in good condition,,,,
NA_030,NK_316,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,FujiFilm V601,,,30,NTSC,,,,,,,,,,,,,,,,,"Tape is in good condition but stored in cardboard box, box particles on tape.",,,,
NA_030,NK_317,,NAKAJIMA Ko,中嶋興氏,[Video Earth Early Works],[ビデオアース初期],"SU: Video Earth Early Works: Izu Shimoda CATV / Ikedamachi CATV, around 1970s.","SU: 30
ビデオアース東京初期：伊豆下田CATV/池田町CATV｜1970年前後〜　7本",,,Nakajima Ko,,,,,Video,1/2 inch open-reel,,,,,,,,Victor VT-12P,,,30,NTSC,,,,,,,,,,,,,,,,,Tape is very dirty but otherwise looks OK,,,,
